Time,Raw Pressure,Raw Temperature,Raw Humidity,Calculated Pressure,Calculated Temperature,Calculated Humidity,Calculated Altitude,
03-Apr-2021 (15:44:41.024130),384913,541312,20597,91745.609375,28.329999923706055,20.744140625,1509.81298828125,
03-Apr-2021 (15:44:41.087968),384847,541300,20595,91756.125,28.31999969482422,20.7314453125,1508.8790283203125,
03-Apr-2021 (15:44:41.296468),384651,541280,20585,91764.609375,28.31999969482422,20.6708984375,1508.1258544921875,
03-Apr-2021 (15:44:41.334560),384607,541272,20582,91795.921875,28.31999969482422,20.6591796875,1505.3458251953125,
03-Apr-2021 (15:44:41.382428),384568,541263,20579,91801.796875,28.309999465942383,20.646484375,1504.8240966796875,
03-Apr-2021 (15:44:41.440129),384530,541255,20576,91807.890625,28.309999465942383,20.6220703125,1504.28369140625,
03-Apr-2021 (15:44:41.495082),384484,541250,20572,91815.7421875,28.309999465942383,20.5986328125,1503.586669921875,
03-Apr-2021 (15:44:41.553052),384448,541247,20571,91821.5,28.309999465942383,20.59765625,1503.075439453125,
03-Apr-2021 (15:44:41.620854),384315,541237,20570,91843.8125,28.299999237060547,20.5859375,1501.095458984375,
03-Apr-2021 (15:44:41.668955),384249,541231,20566,91854.6875,28.299999237060547,20.5615234375,1500.1309814453125,
03-Apr-2021 (15:44:41.735981),384189,541221,20565,91864.53125,28.299999237060547,20.5615234375,1499.2579345703125,
03-Apr-2021 (15:44:41.802726),384113,541213,20564,91877.1171875,28.299999237060547,20.548828125,1498.14111328125,
03-Apr-2021 (15:44:41.856531),384033,541205,20562,91890.375,28.290000915527344,20.537109375,1496.965087890625,
03-Apr-2021 (15:44:41.904848),383948,541196,20553,91904.5,28.290000915527344,20.4892578125,1495.712890625,
03-Apr-2021 (15:44:41.968748),383778,541172,20555,91932.34375,28.280000686645508,20.5009765625,1493.2440185546875,
03-Apr-2021 (15:44:42.032677),383704,541150,20551,91943.796875,28.280000686645508,20.4765625,1492.228515625,
03-Apr-2021 (15:44:42.081532),383627,541129,20547,91956.15625,28.270000457763672,20.451171875,1491.1328125,
03-Apr-2021 (15:44:42.311479),383344,541047,20535,91967.3046875,28.260000228881836,20.3779296875,1490.1448974609375,
03-Apr-2021 (15:44:42.343096),383277,541017,20533,92010.4453125,28.239999771118164,20.3662109375,1486.32177734375,
03-Apr-2021 (15:44:42.393743),383215,540987,20529,92019.453125,28.229999542236328,20.3408203125,1485.5242919921875,
03-Apr-2021 (15:44:42.433181),383148,540957,20527,92029.328125,28.219999313354492,20.328125,1484.6490478515625,
03-Apr-2021 (15:44:42.504354),383080,540927,20521,92039.359375,28.200000762939453,20.2919921875,1483.760498046875,
03-Apr-2021 (15:44:42.561554),383015,540898,20526,92049.3125,28.200000762939453,20.328125,1482.87890625,
03-Apr-2021 (15:44:42.611865),382891,540837,20515,92067.34375,28.18000030517578,20.2666015625,1481.2823486328125,
03-Apr-2021 (15:44:42.683677),382825,540805,20512,92077.03125,28.170000076293945,20.2421875,1480.4241943359375,
03-Apr-2021 (15:44:42.740064),382762,540771,20511,92086.21875,28.15999984741211,20.2412109375,1479.6109619140625,
03-Apr-2021 (15:44:42.801698),382691,540743,20509,92096.765625,28.149999618530273,20.2294921875,1478.6776123046875,
03-Apr-2021 (15:44:42.849534),382615,540717,20506,92108.5546875,28.139999389648438,20.2041015625,1477.6339111328125,
03-Apr-2021 (15:44:42.913735),382538,540690,20517,92120.5234375,28.1299991607666,20.2763671875,1476.5740966796875,
03-Apr-2021 (15:44:42.977271),382367,540641,20503,92147.3515625,28.1200008392334,20.19140625,1474.1998291015625,
03-Apr-2021 (15:44:43.025504),382281,540614,20499,92160.453125,28.110000610351562,20.1669921875,1473.04052734375,
03-Apr-2021 (15:44:43.089752),382194,540590,20498,92174.125,28.100000381469727,20.1669921875,1471.8314208984375,
03-Apr-2021 (15:44:43.300070),381853,540525,20490,92187.15625,28.09000015258789,20.1171875,1470.67822265625,
03-Apr-2021 (15:44:43.348624),381768,540507,20489,92242.921875,28.06999969482422,20.10546875,1465.7469482421875,
03-Apr-2021 (15:44:43.423007),381680,540490,20487,92257.15625,28.06999969482422,20.0927734375,1464.48828125,
03-Apr-2021 (15:44:43.451349),381593,540473,20485,92271.21875,28.059999465942383,20.080078125,1463.245361328125,
03-Apr-2021 (15:44:43.538390),381509,540459,20483,92284.765625,28.059999465942383,20.068359375,1462.0478515625,
03-Apr-2021 (15:44:43.575246),381427,540444,20474,92297.96875,28.049999237060547,20.01953125,1460.880615234375,
03-Apr-2021 (15:44:43.617773),381271,540413,20479,92323.015625,28.040000915527344,20.0556640625,1458.6678466796875,
03-Apr-2021 (15:44:43.697367),381196,540392,20478,92335.03125,28.040000915527344,20.04296875,1457.60595703125,
03-Apr-2021 (15:44:43.747793),381126,540370,20477,92345.796875,28.030000686645508,20.04296875,1456.65478515625,
03-Apr-2021 (15:44:43.810649),381067,540354,20475,92355.078125,28.030000686645508,20.0302734375,1455.8353271484375,
03-Apr-2021 (15:44:43.857987),381015,540341,20477,92363.1640625,28.020000457763672,20.0419921875,1455.120849609375,
03-Apr-2021 (15:44:43.922163),380907,540314,20472,92380.4140625,28.010000228881836,20.005859375,1453.5975341796875,
03-Apr-2021 (15:44:43.987918),380856,540299,20471,92388.359375,28.010000228881836,20.005859375,1452.89599609375,
03-Apr-2021 (15:44:44.034515),380806,540287,20471,92396.109375,28.0,20.005859375,1452.2117919921875,
03-Apr-2021 (15:44:44.098426),380755,540280,20469,92404.8125,28.0,19.9931640625,1451.443115234375,
03-Apr-2021 (15:44:44.309093),380509,540253,20463,92413.796875,28.0,19.95703125,1450.650146484375,
03-Apr-2021 (15:44:44.354528),380447,540243,20462,92455.390625,27.989999771118164,19.95703125,1446.9786376953125,
03-Apr-2021 (15:44:44.389093),380384,540232,20460,92465.75,27.989999771118164,19.9443359375,1446.064453125,
03-Apr-2021 (15:44:44.457341),380322,540226,20459,92475.9375,27.979999542236328,19.9326171875,1445.166015625,
03-Apr-2021 (15:44:44.523243),380253,540218,20459,92487.3203125,27.979999542236328,19.9326171875,1444.16162109375,
03-Apr-2021 (15:44:44.589607),380118,540202,20453,92509.5625,27.979999542236328,19.8955078125,1442.198974609375,
03-Apr-2021 (15:44:44.627558),380048,540193,20454,92521.1171875,27.969999313354492,19.908203125,1441.179931640625,
03-Apr-2021 (15:44:44.704105),379986,540181,20452,92530.90625,27.969999313354492,19.8955078125,1440.316650390625,
03-Apr-2021 (15:44:44.754301),379935,540175,20451,92539.21875,27.969999313354492,19.8828125,1439.58349609375,
03-Apr-2021 (15:44:44.805414),379881,540171,20449,92548.4296875,27.969999313354492,19.87109375,1438.771240234375,
03-Apr-2021 (15:44:44.866708),379830,540165,20460,92556.734375,27.959999084472656,19.943359375,1438.0394287109375,
03-Apr-2021 (15:44:44.930403),379723,540156,20448,92574.6015625,27.959999084472656,19.87109375,1436.4637451171875,
03-Apr-2021 (15:44:44.994262),379655,540148,20447,92585.8125,27.959999084472656,19.8583984375,1435.4759521484375,
03-Apr-2021 (15:44:45.043758),379577,540139,20446,92598.7265625,27.959999084472656,19.8583984375,1434.3372802734375,
03-Apr-2021 (15:44:45.106782),379499,540136,20447,92612.0390625,27.959999084472656,19.8583984375,1433.1639404296875,
03-Apr-2021 (15:44:45.327851),379245,540128,20447,92623.9296875,27.950000762939453,19.8583984375,1432.1163330078125,
03-Apr-2021 (15:44:45.350746),379193,540124,20449,92663.46875,27.950000762939453,19.8701171875,1428.6324462890625,
03-Apr-2021 (15:44:45.397889),379145,540122,20447,92671.65625,27.950000762939453,19.8583984375,1427.9112548828125,
03-Apr-2021 (15:44:45.460984),379108,540126,20449,92677.96875,27.950000762939453,19.8701171875,1427.3553466796875,
03-Apr-2021 (15:44:45.523618),379074,540128,20457,92684.1640625,27.950000762939453,19.9189453125,1426.809814453125,
03-Apr-2021 (15:44:45.574077),378993,540133,20451,92697.984375,27.950000762939453,19.8828125,1425.5924072265625,
03-Apr-2021 (15:44:45.635829),378941,540133,20448,92706.859375,27.950000762939453,19.87109375,1424.811279296875,
03-Apr-2021 (15:44:45.699268),378886,540130,20447,92716.2421875,27.950000762939453,19.8583984375,1423.985107421875,
03-Apr-2021 (15:44:45.812497),378808,540129,20446,92729.5546875,27.950000762939453,19.8583984375,1422.8125,
03-Apr-2021 (15:44:45.859975),378719,540125,20444,92744.34375,27.950000762939453,19.8466796875,1421.5107421875,
03-Apr-2021 (15:44:46.467899),378639,540121,20445,92758.0,27.950000762939453,19.8466796875,1420.3089599609375,
03-Apr-2021 (15:44:46.595828),378508,540092,20442,92778.796875,27.940000534057617,19.833984375,1418.478515625,
03-Apr-2021 (15:44:46.627579),378451,540081,20442,92788.1328125,27.940000534057617,19.833984375,1417.656982421875,
03-Apr-2021 (15:44:46.659846),378390,540073,20443,92798.1484375,27.940000534057617,19.833984375,1416.775390625,
03-Apr-2021 (15:44:46.692354),378329,540064,20444,92808.15625,27.93000030517578,19.845703125,1415.8951416015625,
03-Apr-2021 (15:44:46.847303),378127,540035,20445,92818.171875,27.93000030517578,19.857421875,1415.014404296875,
03-Apr-2021 (15:44:46.875556),378082,540029,20446,92848.328125,27.920000076293945,19.857421875,1412.3614501953125,
03-Apr-2021 (15:44:46.915964),378036,540025,20447,92856.1875,27.920000076293945,19.869140625,1411.6702880859375,
03-Apr-2021 (15:44:46.951259),377988,540023,20452,92863.9765625,27.920000076293945,19.892578125,1410.9853515625,
03-Apr-2021 (15:44:46.981662),377931,540020,20457,92873.703125,27.920000076293945,19.9287109375,1410.13037109375,
03-Apr-2021 (15:44:47.014325),377776,540012,20450,92899.75,27.920000076293945,19.880859375,1407.83984375,
03-Apr-2021 (15:44:47.055248),377698,540007,20450,92912.671875,27.90999984741211,19.880859375,1406.704345703125,
03-Apr-2021 (15:44:47.093608),377627,540005,20452,92924.78125,27.90999984741211,19.892578125,1405.6397705078125,
03-Apr-2021 (15:44:47.128412),377570,540002,20453,92934.515625,27.90999984741211,19.9052734375,1404.78466796875,
03-Apr-2021 (15:44:47.158185),377514,539996,20454,92943.671875,27.90999984741211,19.9052734375,1403.9798583984375,
03-Apr-2021 (15:44:47.193607),377417,539995,20461,92960.21875,27.90999984741211,19.953125,1402.52587890625,
03-Apr-2021 (15:44:47.231441),377364,539997,20463,92969.265625,27.90999984741211,19.96484375,1401.7310791015625,
03-Apr-2021 (15:44:47.268131),377319,539995,20465,92976.9453125,27.90999984741211,19.9775390625,1401.0560302734375,
03-Apr-2021 (15:44:47.302037),377286,539995,20466,92982.578125,27.90999984741211,19.9775390625,1400.5615234375,
03-Apr-2021 (15:44:47.446946),377124,540006,20469,93010.625,27.90999984741211,20.001953125,1398.0980224609375,
03-Apr-2021 (15:44:47.484028),377048,540002,20471,93023.5859375,27.90999984741211,20.013671875,1396.9600830078125,
03-Apr-2021 (15:44:47.510143),376961,540001,20469,93038.4375,27.90999984741211,20.001953125,1395.6558837890625,
03-Apr-2021 (15:44:47.543241),376800,539990,20468,93065.109375,27.90999984741211,19.9892578125,1393.314453125,
03-Apr-2021 (15:44:47.579564),376725,539981,20469,93077.515625,27.90999984741211,20.0009765625,1392.2254638671875,
03-Apr-2021 (15:44:47.648231),376653,539971,20469,93089.40625,27.899999618530273,20.0009765625,1391.181396484375,
03-Apr-2021 (15:44:47.676190),376585,539969,20470,93101.015625,27.899999618530273,20.0009765625,1390.162841796875,
03-Apr-2021 (15:44:47.706582),376534,539965,20471,93109.3125,27.899999618530273,20.0126953125,1389.4345703125,
03-Apr-2021 (15:44:47.733446),376490,539957,20464,93116.4296875,27.899999618530273,19.96484375,1388.8099365234375,
03-Apr-2021 (15:44:47.813333),376411,539944,20476,93129.515625,27.899999618530273,20.037109375,1387.6622314453125,
03-Apr-2021 (15:44:47.861763),376359,539937,20477,93137.984375,27.889999389648438,20.048828125,1386.9190673828125,
03-Apr-2021 (15:44:47.911221),376306,539933,20477,93146.640625,27.889999389648438,20.048828125,1386.1600341796875,
03-Apr-2021 (15:44:47.973612),376254,539932,20482,93155.515625,27.889999389648438,20.072265625,1385.38134765625,
03-Apr-2021 (15:44:48.020688),376206,539932,20494,93163.703125,27.889999389648438,20.14453125,1384.6632080078125,
03-Apr-2021 (15:44:48.084598),376126,539930,20481,93177.359375,27.889999389648438,20.072265625,1383.4652099609375,
03-Apr-2021 (15:44:48.294761),375969,539921,20484,93184.8046875,27.889999389648438,20.0849609375,1382.812744140625,
03-Apr-2021 (15:44:48.327035),375894,539918,20474,93216.1484375,27.889999389648438,20.0244140625,1380.064208984375,
03-Apr-2021 (15:44:48.396039),375809,539917,20479,93230.65625,27.889999389648438,20.060546875,1378.7926025390625,
03-Apr-2021 (15:44:48.436578),375661,539912,20487,93255.90625,27.889999389648438,20.1083984375,1376.579345703125,
03-Apr-2021 (15:44:48.501658),375600,539906,20487,93265.953125,27.8799991607666,20.1083984375,1375.6990966796875,
03-Apr-2021 (15:44:48.548773),375546,539898,20487,93274.765625,27.8799991607666,20.1083984375,1374.927001953125,
03-Apr-2021 (15:44:48.622719),375505,539895,20490,93281.375,27.8799991607666,20.1201171875,1374.34814453125,
03-Apr-2021 (15:44:48.681507),375473,539893,20487,93286.828125,27.8799991607666,20.1083984375,1373.869873046875,
03-Apr-2021 (15:44:48.745461),375421,539890,20491,93295.703125,27.8799991607666,20.1328125,1373.0927734375,
03-Apr-2021 (15:44:48.797040),375385,539884,20495,93301.453125,27.8799991607666,20.15625,1372.588623046875,
03-Apr-2021 (15:44:48.853172),375339,539880,20495,93309.296875,27.8799991607666,20.15625,1371.90185546875,
03-Apr-2021 (15:44:48.916901),375288,539880,20495,93318.0,27.8799991607666,20.15625,1371.1392822265625,
03-Apr-2021 (15:44:48.981568),375235,539881,20498,93327.046875,27.8799991607666,20.1689453125,1370.346923828125,
03-Apr-2021 (15:44:49.030065),375133,539883,20498,93344.453125,27.8799991607666,20.1689453125,1368.822509765625,
03-Apr-2021 (15:44:49.093144),375075,539883,20502,93354.34375,27.8799991607666,20.1923828125,1367.956787109375,
03-Apr-2021 (15:44:49.302749),374844,539880,20505,93366.8125,27.8799991607666,20.216796875,1366.86474609375,
03-Apr-2021 (15:44:49.347252),374773,539880,20500,93405.890625,27.8799991607666,20.1806640625,1363.444091796875,
03-Apr-2021 (15:44:49.573569),374628,539866,20506,93429.8359375,27.8700008392334,20.216796875,1361.348388671875,
03-Apr-2021 (15:44:49.605422),374558,539852,20507,93440.984375,27.8700008392334,20.228515625,1360.373046875,
03-Apr-2021 (15:44:49.640104),374488,539841,20507,93452.53125,27.860000610351562,20.228515625,1359.36279296875,
03-Apr-2021 (15:44:49.672175),374423,539827,20509,93462.828125,27.860000610351562,20.240234375,1358.4622802734375,
03-Apr-2021 (15:44:49.705303),374367,539824,20508,93472.3828125,27.860000610351562,20.240234375,1357.6260986328125,
03-Apr-2021 (15:44:49.749905),374322,539819,20511,93479.6640625,27.860000610351562,20.251953125,1356.989013671875,
03-Apr-2021 (15:44:49.785264),374256,539803,20509,93490.1328125,27.850000381469727,20.240234375,1356.07373046875,
03-Apr-2021 (15:44:49.816986),374236,539792,20510,93493.1484375,27.850000381469727,20.251953125,1355.809814453125,
03-Apr-2021 (15:44:49.872257),374220,539783,20511,93495.078125,27.84000015258789,20.251953125,1355.64111328125,
03-Apr-2021 (15:44:49.909928),374184,539779,20510,93501.21875,27.84000015258789,20.251953125,1355.1041259765625,
03-Apr-2021 (15:44:49.973732),374138,539775,20512,93508.671875,27.84000015258789,20.263671875,1354.452392578125,
03-Apr-2021 (15:44:50.038525),374018,539764,20509,93528.75,27.84000015258789,20.2392578125,1352.6968994140625,
03-Apr-2021 (15:44:50.101487),373947,539756,20510,93540.46875,27.84000015258789,20.2509765625,1351.6724853515625,
03-Apr-2021 (15:44:50.313126),373747,539742,20511,93552.015625,27.829999923706055,20.2509765625,1350.6630859375,
03-Apr-2021 (15:44:50.360654),373683,539738,20514,93584.71875,27.829999923706055,20.275390625,1347.8046875,
03-Apr-2021 (15:44:50.389769),373537,539730,20513,93609.2421875,27.829999923706055,20.2626953125,1345.6617431640625,
03-Apr-2021 (15:44:50.455954),373464,539723,20513,93621.296875,27.829999923706055,20.2626953125,1344.60888671875,
03-Apr-2021 (15:44:50.502024),373392,539714,20514,93633.1875,27.81999969482422,20.2744140625,1343.5703125,
03-Apr-2021 (15:44:50.570406),373323,539711,20514,93644.59375,27.81999969482422,20.2744140625,1342.5738525390625,
03-Apr-2021 (15:44:50.636350),373255,539704,20514,93656.203125,27.81999969482422,20.2744140625,1341.5601806640625,
03-Apr-2021 (15:44:52.439398),373193,539701,20519,93666.375,27.81999969482422,20.298828125,1340.6715087890625,
03-Apr-2021 (15:44:52.472781),373076,539694,20515,93685.9453125,27.81999969482422,20.2744140625,1338.962646484375,
03-Apr-2021 (15:44:52.519095),373021,539690,20517,93695.328125,27.81999969482422,20.2861328125,1338.1434326171875,
03-Apr-2021 (15:44:52.551136),372968,539686,20517,93703.9765625,27.809999465942383,20.2861328125,1337.3885498046875,
03-Apr-2021 (15:44:52.583255),372916,539684,20516,93712.84375,27.809999465942383,20.2861328125,1336.6142578125,
03-Apr-2021 (15:44:52.615654),372864,539682,20533,93721.71875,27.809999465942383,20.3828125,1335.8399658203125,
03-Apr-2021 (15:44:52.647990),372761,539679,20524,93738.90625,27.809999465942383,20.333984375,1334.3397216796875,
03-Apr-2021 (15:44:52.695187),372715,539678,20524,93746.75,27.809999465942383,20.333984375,1333.655029296875,
03-Apr-2021 (15:44:52.825244),372602,539675,20524,93753.40625,27.809999465942383,20.333984375,1333.074462890625,
03-Apr-2021 (15:44:52.875018),372566,539676,20518,93772.171875,27.809999465942383,20.2978515625,1331.437255859375,
03-Apr-2021 (15:44:52.903855),372481,539677,20527,93786.6875,27.809999465942383,20.3466796875,1330.170654296875,
03-Apr-2021 (15:44:52.944905),372438,539675,20525,93794.015625,27.809999465942383,20.333984375,1329.5313720703125,
03-Apr-2021 (15:44:52.985745),372394,539676,20526,93801.53125,27.809999465942383,20.3466796875,1328.8760986328125,
03-Apr-2021 (15:44:53.014514),372341,539676,20529,93810.578125,27.809999465942383,20.3583984375,1328.0869140625,
03-Apr-2021 (15:44:53.053627),372290,539680,20523,93819.671875,27.809999465942383,20.322265625,1327.2939453125,
03-Apr-2021 (15:44:53.088421),372183,539682,20528,93837.9375,27.809999465942383,20.3583984375,1325.7010498046875,
03-Apr-2021 (15:44:53.113515),372127,539681,20529,93847.4921875,27.809999465942383,20.3583984375,1324.86767578125,
03-Apr-2021 (15:44:53.160254),372070,539679,20529,93856.8203125,27.809999465942383,20.3583984375,1324.0548095703125,
03-Apr-2021 (15:44:53.184739),372002,539679,20531,93868.421875,27.809999465942383,20.3701171875,1323.04296875,
03-Apr-2021 (15:44:53.403093),371044,539576,20540,94027.109375,27.780000686645508,20.4287109375,1309.21923828125,
03-Apr-2021 (15:44:53.457374),370985,539571,20542,94036.78125,27.780000686645508,20.44140625,1308.37744140625,
03-Apr-2021 (15:44:53.475873),370930,539570,20543,94046.15625,27.780000686645508,20.453125,1307.561279296875,
03-Apr-2021 (15:44:53.511248),370871,539569,20545,94056.234375,27.780000686645508,20.46484375,1306.6842041015625,
03-Apr-2021 (15:44:53.543708),370743,539567,20550,94077.671875,27.770000457763672,20.4892578125,1304.8189697265625,
03-Apr-2021 (15:44:53.588664),370674,539566,20546,94089.4453125,27.770000457763672,20.46484375,1303.794189453125,
03-Apr-2021 (15:44:53.611808),370605,539560,20546,94101.21875,27.770000457763672,20.46484375,1302.7701416015625,
03-Apr-2021 (15:44:53.751719),370348,539549,20544,94112.0859375,27.770000457763672,20.453125,1301.824462890625,
03-Apr-2021 (15:44:53.795408),370286,539541,20544,94154.453125,27.770000457763672,20.453125,1298.139892578125,
03-Apr-2021 (15:44:53.823128),370224,539537,20543,94165.0390625,27.770000457763672,20.453125,1297.2191162109375,
03-Apr-2021 (15:44:53.870893),370170,539528,20544,94173.8515625,27.760000228881836,20.453125,1296.4530029296875,
03-Apr-2021 (15:44:53.915251),370121,539523,20544,94181.8125,27.760000228881836,20.453125,1295.7611083984375,
03-Apr-2021 (15:44:53.931090),370074,539518,20542,94189.4375,27.760000228881836,20.4404296875,1295.0977783203125,
03-Apr-2021 (15:44:53.968339),370033,539513,20531,94196.4296875,27.760000228881836,20.3798828125,1294.4903564453125,
03-Apr-2021 (15:44:54.006732),369968,539503,20539,94206.75,27.75,20.4287109375,1293.59326171875,
03-Apr-2021 (15:44:54.027571),369933,539492,20539,94212.3203125,27.75,20.427734375,1293.109130859375,
03-Apr-2021 (15:44:54.072287),369889,539485,20538,94219.4296875,27.75,20.416015625,1292.4910888671875,
03-Apr-2021 (15:44:54.105282),369831,539483,20538,94229.328125,27.75,20.416015625,1291.630615234375,
03-Apr-2021 (15:44:54.145796),369769,539479,20535,94239.5078125,27.75,20.404296875,1290.746337890625,
03-Apr-2021 (15:44:54.175980),369642,539473,20534,94261.1796875,27.75,20.3916015625,1288.863525390625,
03-Apr-2021 (15:44:54.200218),369580,539467,20533,94271.359375,27.739999771118164,20.3916015625,1287.9788818359375,
03-Apr-2021 (15:44:54.432826),369347,539457,20530,94310.71875,27.739999771118164,20.3681640625,1284.560302734375,
03-Apr-2021 (15:44:54.459127),369297,539445,20531,94318.453125,27.739999771118164,20.37890625,1283.888671875,
03-Apr-2021 (15:44:54.490176),369245,539432,20529,94326.921875,27.729999542236328,20.3671875,1283.1531982421875,
03-Apr-2021 (15:44:54.528077),369188,539431,20527,94336.25,27.729999542236328,20.3544921875,1282.3431396484375,
03-Apr-2021 (15:44:54.567058),369131,539422,20534,94345.5703125,27.729999542236328,20.4033203125,1281.5343017578125,
03-Apr-2021 (15:44:54.602046),369022,539415,20525,94363.765625,27.729999542236328,20.3427734375,1279.9549560546875,
03-Apr-2021 (15:44:54.635759),368972,539406,20523,94371.90625,27.719999313354492,20.330078125,1279.2481689453125,
03-Apr-2021 (15:44:54.666066),368921,539398,20521,94380.203125,27.719999313354492,20.318359375,1278.52783203125,
03-Apr-2021 (15:44:54.735251),368874,539391,20517,94387.8203125,27.719999313354492,20.2939453125,1277.8668212890625,
03-Apr-2021 (15:44:54.793560),368830,539383,20520,94394.921875,27.719999313354492,20.318359375,1277.250732421875,
03-Apr-2021 (15:44:54.853240),368790,539374,20518,94401.3515625,27.709999084472656,20.306640625,1276.6927490234375,
03-Apr-2021 (15:44:54.907450),368705,539349,20507,94414.65625,27.709999084472656,20.2333984375,1275.538330078125,
03-Apr-2021 (15:44:54.969269),368651,539329,20504,94423.0625,27.700000762939453,20.220703125,1274.80908203125,
03-Apr-2021 (15:44:55.022051),368589,539311,20502,94432.46875,27.690000534057617,20.208984375,1273.992919921875,
03-Apr-2021 (15:44:55.085243),368523,539295,20498,94442.921875,27.690000534057617,20.1845703125,1273.0863037109375,
03-Apr-2021 (15:44:55.315331),368273,539237,20495,94453.7265625,27.68000030517578,20.1708984375,1272.1490478515625,
03-Apr-2021 (15:44:55.337174),368220,539225,20493,94491.40625,27.670000076293945,20.1591796875,1268.8814697265625,
03-Apr-2021 (15:44:55.383500),368175,539214,20492,94498.28125,27.65999984741211,20.1474609375,1268.2852783203125,
03-Apr-2021 (15:44:55.439597),368142,539203,20493,94503.515625,27.65999984741211,20.1591796875,1267.831298828125,
03-Apr-2021 (15:44:55.500591),368099,539191,20475,94510.046875,27.65999984741211,20.05078125,1267.2647705078125,
03-Apr-2021 (15:44:55.562799),368014,539172,20489,94523.75,27.649999618530273,20.134765625,1266.0772705078125,
03-Apr-2021 (15:44:55.615564),367970,539162,20487,94530.8515625,27.649999618530273,20.1220703125,1265.4613037109375,
03-Apr-2021 (15:44:55.677562),367924,539152,20486,94538.296875,27.649999618530273,20.109375,1264.8165283203125,
03-Apr-2021 (15:44:55.752519),367880,539149,20480,94545.40625,27.639999389648438,20.0732421875,1264.2000732421875,
03-Apr-2021 (15:44:55.800879),367831,539147,20480,94553.765625,27.639999389648438,20.0732421875,1263.4757080078125,
03-Apr-2021 (15:44:55.849339),367723,539139,20486,94571.796875,27.639999389648438,20.109375,1261.9134521484375,
03-Apr-2021 (15:44:55.913321),367654,539131,20485,94583.15625,27.639999389648438,20.109375,1260.9288330078125,
03-Apr-2021 (15:44:55.977283),367576,539121,20485,94596.0703125,27.639999389648438,20.109375,1259.810302734375,
03-Apr-2021 (15:44:56.025773),367496,539116,20482,94609.3203125,27.6299991607666,20.0849609375,1258.6622314453125,
03-Apr-2021 (15:44:56.089528),367430,539111,20487,94620.203125,27.6299991607666,20.12109375,1257.719970703125,
03-Apr-2021 (15:44:56.297786),367226,539089,20486,94640.28125,27.6299991607666,20.109375,1255.980712890625,
03-Apr-2021 (15:44:56.330191),367181,539081,20486,94661.484375,27.6200008392334,20.109375,1254.145263671875,
03-Apr-2021 (15:44:56.377950),367136,539079,20483,94668.765625,27.6200008392334,20.0966796875,1253.5147705078125,
03-Apr-2021 (15:44:56.441866),367093,539077,20486,94676.1015625,27.6200008392334,20.109375,1252.8797607421875,
03-Apr-2021 (15:44:56.505498),367033,539077,20485,94686.3359375,27.6200008392334,20.109375,1251.9937744140625,
03-Apr-2021 (15:44:56.569335),367008,539073,20486,94690.6015625,27.6200008392334,20.109375,1251.6246337890625,
03-Apr-2021 (15:44:56.618641),366975,539069,20485,94695.828125,27.6200008392334,20.1083984375,1251.1719970703125,
03-Apr-2021 (15:44:56.683001),366929,539068,20485,94703.6796875,27.6200008392334,20.1083984375,1250.4921875,
03-Apr-2021 (15:44:56.745513),366863,539069,20481,94714.9375,27.6200008392334,20.0849609375,1249.517822265625,
03-Apr-2021 (15:44:56.794069),366780,539071,20481,94729.109375,27.6200008392334,20.0849609375,1248.29150390625,
03-Apr-2021 (15:44:56.858076),366616,539067,20480,94757.09375,27.6200008392334,20.072265625,1245.8704833984375,
03-Apr-2021 (15:44:56.921706),366535,539060,20478,94770.5078125,27.6200008392334,20.060546875,1244.7098388671875,
03-Apr-2021 (15:44:56.970576),366477,539054,20478,94780.0,27.610000610351562,20.060546875,1243.888671875,
03-Apr-2021 (15:44:57.033910),366412,539052,20478,94791.09375,27.610000610351562,20.060546875,1242.9296875,
03-Apr-2021 (15:44:57.258550),366111,539036,20471,94841.6484375,27.610000610351562,20.0244140625,1238.55810546875,
03-Apr-2021 (15:44:57.291079),366052,539021,20473,94850.90625,27.600000381469727,20.0361328125,1237.7579345703125,
03-Apr-2021 (15:44:57.354156),366002,539018,20474,94859.4375,27.600000381469727,20.0478515625,1237.0206298828125,
03-Apr-2021 (15:44:57.417829),365970,539009,20472,94864.5,27.600000381469727,20.03515625,1236.5828857421875,
03-Apr-2021 (15:44:57.466746),365963,538996,20473,94864.8828125,27.59000015258789,20.03515625,1236.550048828125,
03-Apr-2021 (15:44:57.530105),365936,538990,20472,94869.0859375,27.59000015258789,20.03515625,1236.1865234375,
03-Apr-2021 (15:44:57.593952),365895,538988,20474,94876.078125,27.59000015258789,20.046875,1235.58203125,
03-Apr-2021 (15:44:57.642541),365843,538986,20479,94884.953125,27.59000015258789,20.0712890625,1234.8155517578125,
03-Apr-2021 (15:44:57.706454),365725,538981,20473,94904.6875,27.59000015258789,20.03515625,1233.1102294921875,
03-Apr-2021 (15:44:57.770408),365656,538974,20472,94916.0546875,27.59000015258789,20.03515625,1232.1279296875,
03-Apr-2021 (15:44:57.834077),365590,538965,20473,94926.9140625,27.579999923706055,20.03515625,1231.1898193359375,
03-Apr-2021 (15:44:57.882388),365533,538960,20474,94936.640625,27.579999923706055,20.046875,1230.349365234375,
03-Apr-2021 (15:44:57.946981),365473,538955,20473,94946.4765625,27.579999923706055,20.03515625,1229.4998779296875,
03-Apr-2021 (15:44:58.010183),365409,538951,20478,94956.984375,27.579999923706055,20.0712890625,1228.5927734375,
